label,state,estimate,moe,percent,percent moe,year
Civilian employed population 16 years and over,Connecticut,1764755.0,4621.0,100.0,,2011
"    Management, business, science, and arts occupations",Connecticut,715375.0,5301.0,40.5,0.3,2011
    Service occupations,Connecticut,300804.0,3711.0,17.0,0.2,2011
    Sales and office occupations,Connecticut,434861.0,4499.0,24.6,0.2,2011
"    Natural resources, construction, and maintenance occupations",Connecticut,138091.0,2492.0,7.8,0.1,2011
"    Production, transportation, and material moving occupations",Connecticut,175624.0,2445.0,10.0,0.1,2011
Civilian employed population 16 years and over,Delaware,420057.0,2754.0,100.0,,2011
"    Management, business, science, and arts occupations",Delaware,157175.0,2377.0,37.4,0.5,2011
    Service occupations,Delaware,71995.0,2048.0,17.1,0.5,2011
    Sales and office occupations,Delaware,106569.0,2147.0,25.4,0.5,2011
"    Natural resources, construction, and maintenance occupations",Delaware,39894.0,1406.0,9.5,0.3,2011
"    Production, transportation, and material moving occupations",Delaware,44424.0,1481.0,10.6,0.3,2011
Civilian employed population 16 years and over,District of Columbia,300913.0,2233.0,100.0,,2011
"    Management, business, science, and arts occupations",District of Columbia,176469.0,2347.0,58.6,0.7,2011
    Service occupations,District of Columbia,47118.0,1511.0,15.7,0.5,2011
    Sales and office occupations,District of Columbia,54578.0,1590.0,18.1,0.5,2011
"    Natural resources, construction, and maintenance occupations",District of Columbia,9402.0,709.0,3.1,0.2,2011
"    Production, transportation, and material moving occupations",District of Columbia,13346.0,844.0,4.4,0.3,2011
Civilian employed population 16 years and over,Florida,8258511.0,15946.0,100.0,,2011
"    Management, business, science, and arts occupations",Florida,2737289.0,18505.0,33.1,0.2,2011
    Service occupations,Florida,1623388.0,10885.0,19.7,0.1,2011
    Sales and office occupations,Florida,2318328.0,11062.0,28.1,0.1,2011
"    Natural resources, construction, and maintenance occupations",Florida,826289.0,8258.0,10.0,0.1,2011
"    Production, transportation, and material moving occupations",Florida,753217.0,6966.0,9.1,0.1,2011
Civilian employed population 16 years and over,Georgia,4288924.0,10943.0,100.0,,2011
"    Management, business, science, and arts occupations",Georgia,1503863.0,11653.0,35.1,0.2,2011
    Service occupations,Georgia,693740.0,6156.0,16.2,0.2,2011
    Sales and office occupations,Georgia,1099346.0,7127.0,25.6,0.2,2011
"    Natural resources, construction, and maintenance occupations",Georgia,430635.0,5255.0,10.0,0.1,2011
"    Production, transportation, and material moving occupations",Georgia,561340.0,5223.0,13.1,0.1,2011
Civilian employed population 16 years and over,Hawaii,635956.0,2898.0,100.0,,2011
"    Management, business, science, and arts occupations",Hawaii,213726.0,3305.0,33.6,0.5,2011
    Service occupations,Hawaii,141062.0,2983.0,22.2,0.4,2011
    Sales and office occupations,Hawaii,163669.0,2638.0,25.7,0.4,2011
"    Natural resources, construction, and maintenance occupations",Hawaii,65465.0,1854.0,10.3,0.3,2011
"    Production, transportation, and material moving occupations",Hawaii,52034.0,1506.0,8.2,0.2,2011
Civilian employed population 16 years and over,Idaho,699895.0,3029.0,100.0,,2011
"    Management, business, science, and arts occupations",Idaho,232556.0,3193.0,33.2,0.4,2011
    Service occupations,Idaho,117980.0,2217.0,16.9,0.3,2011
    Sales and office occupations,Idaho,173288.0,2759.0,24.8,0.4,2011
"    Natural resources, construction, and maintenance occupations",Idaho,89202.0,1730.0,12.7,0.2,2011
"    Production, transportation, and material moving occupations",Idaho,86869.0,2382.0,12.4,0.3,2011
Civilian employed population 16 years and over,Illinois,6043771.0,9850.0,100.0,,2011
"    Management, business, science, and arts occupations",Illinois,2167571.0,13511.0,35.9,0.2,2011
    Service occupations,Illinois,1007434.0,7947.0,16.7,0.1,2011
    Sales and office occupations,Illinois,1550202.0,8321.0,25.6,0.1,2011
"    Natural resources, construction, and maintenance occupations",Illinois,474566.0,4353.0,7.9,0.1,2011
"    Production, transportation, and material moving occupations",Illinois,843998.0,6563.0,14.0,0.1,2011
Civilian employed population 16 years and over,Indiana,2984502.0,8001.0,100.0,,2011
"    Management, business, science, and arts occupations",Indiana,948672.0,7822.0,31.8,0.2,2011
    Service occupations,Indiana,498797.0,4635.0,16.7,0.2,2011
    Sales and office occupations,Indiana,727787.0,5576.0,24.4,0.2,2011
"    Natural resources, construction, and maintenance occupations",Indiana,274939.0,3946.0,9.2,0.1,2011
"    Production, transportation, and material moving occupations",Indiana,534307.0,4798.0,17.9,0.2,2011
Civilian employed population 16 years and over,Iowa,1554416.0,4488.0,100.0,,2011
"    Management, business, science, and arts occupations",Iowa,519373.0,4534.0,33.4,0.3,2011
    Service occupations,Iowa,256508.0,3350.0,16.5,0.2,2011
    Sales and office occupations,Iowa,376960.0,3526.0,24.3,0.2,2011
"    Natural resources, construction, and maintenance occupations",Iowa,149703.0,2138.0,9.6,0.1,2011
"    Production, transportation, and material moving occupations",Iowa,251872.0,3125.0,16.2,0.2,2011
Civilian employed population 16 years and over,Kansas,1393658.0,4493.0,100.0,,2011
"    Management, business, science, and arts occupations",Kansas,499688.0,4220.0,35.9,0.3,2011
    Service occupations,Kansas,228837.0,3317.0,16.4,0.2,2011
    Sales and office occupations,Kansas,338777.0,3264.0,24.3,0.2,2011
"    Natural resources, construction, and maintenance occupations",Kansas,140521.0,1976.0,10.1,0.1,2011
"    Production, transportation, and material moving occupations",Kansas,185835.0,2544.0,13.3,0.2,2011
Civilian employed population 16 years and over,Kentucky,1865652.0,7025.0,100.0,,2011
"    Management, business, science, and arts occupations",Kentucky,594360.0,5374.0,31.9,0.3,2011
    Service occupations,Kentucky,307996.0,4544.0,16.5,0.2,2011
    Sales and office occupations,Kentucky,460735.0,5067.0,24.7,0.2,2011
"    Natural resources, construction, and maintenance occupations",Kentucky,193989.0,2616.0,10.4,0.1,2011
"    Production, transportation, and material moving occupations",Kentucky,308572.0,3266.0,16.5,0.2,2011
Civilian employed population 16 years and over,Louisiana,1974967.0,6746.0,100.0,,2011
"    Management, business, science, and arts occupations",Louisiana,614124.0,5364.0,31.1,0.2,2011
    Service occupations,Louisiana,362117.0,4834.0,18.3,0.2,2011
    Sales and office occupations,Louisiana,497316.0,4819.0,25.2,0.2,2011
"    Natural resources, construction, and maintenance occupations",Louisiana,252557.0,3453.0,12.8,0.2,2011
"    Production, transportation, and material moving occupations",Louisiana,248853.0,3420.0,12.6,0.2,2011
Civilian employed population 16 years and over,Maine,654300.0,2970.0,100.0,,2011
"    Management, business, science, and arts occupations",Maine,226725.0,3041.0,34.7,0.4,2011
    Service occupations,Maine,116659.0,2044.0,17.8,0.3,2011
    Sales and office occupations,Maine,159281.0,2860.0,24.3,0.4,2011
"    Natural resources, construction, and maintenance occupations",Maine,73356.0,1270.0,11.2,0.2,2011
"    Production, transportation, and material moving occupations",Maine,78279.0,1693.0,12.0,0.3,2011
Civilian employed population 16 years and over,Maryland,2909466.0,6813.0,100.0,,2011
"    Management, business, science, and arts occupations",Maryland,1265597.0,8041.0,43.5,0.2,2011
    Service occupations,Maryland,477685.0,5439.0,16.4,0.2,2011
    Sales and office occupations,Maryland,691164.0,5465.0,23.8,0.2,2011
"    Natural resources, construction, and maintenance occupations",Maryland,246844.0,3320.0,8.5,0.1,2011
"    Production, transportation, and material moving occupations",Maryland,228176.0,3221.0,7.8,0.1,2011
Civilian employed population 16 years and over,Massachusetts,3280503.0,7753.0,100.0,,2011
"    Management, business, science, and arts occupations",Massachusetts,1415385.0,9172.0,43.1,0.2,2011
    Service occupations,Massachusetts,549747.0,5129.0,16.8,0.2,2011
    Sales and office occupations,Massachusetts,784445.0,5533.0,23.9,0.2,2011
"    Natural resources, construction, and maintenance occupations",Massachusetts,235448.0,3528.0,7.2,0.1,2011
"    Production, transportation, and material moving occupations",Massachusetts,295478.0,4347.0,9.0,0.1,2011
Civilian employed population 16 years and over,Michigan,4306814.0,9132.0,100.0,,2011
"    Management, business, science, and arts occupations",Michigan,1464239.0,9452.0,34.0,0.2,2011
    Service occupations,Michigan,783864.0,5971.0,18.2,0.1,2011
    Sales and office occupations,Michigan,1071655.0,5983.0,24.9,0.1,2011
"    Natural resources, construction, and maintenance occupations",Michigan,348178.0,3826.0,8.1,0.1,2011
"    Production, transportation, and material moving occupations",Michigan,638878.0,4763.0,14.8,0.1,2011
Civilian employed population 16 years and over,Minnesota,2734914.0,5054.0,100.0,,2011
"    Management, business, science, and arts occupations",Minnesota,1044650.0,5772.0,38.2,0.2,2011
    Service occupations,Minnesota,441887.0,4359.0,16.2,0.2,2011
    Sales and office occupations,Minnesota,667045.0,4386.0,24.4,0.1,2011
"    Natural resources, construction, and maintenance occupations",Minnesota,227294.0,2931.0,8.3,0.1,2011
"    Production, transportation, and material moving occupations",Minnesota,354038.0,3276.0,12.9,0.1,2011
Civilian employed population 16 years and over,Mississippi,1210301.0,5384.0,100.0,,2011
"    Management, business, science, and arts occupations",Mississippi,366873.0,4741.0,30.3,0.3,2011
    Service occupations,Mississippi,212214.0,3502.0,17.5,0.3,2011
    Sales and office occupations,Mississippi,291136.0,3716.0,24.1,0.3,2011
"    Natural resources, construction, and maintenance occupations",Mississippi,144000.0,2424.0,11.9,0.2,2011
"    Production, transportation, and material moving occupations",Mississippi,196078.0,3231.0,16.2,0.3,2011
Civilian employed population 16 years and over,Missouri,2790203.0,6616.0,100.0,,2011
"    Management, business, science, and arts occupations",Missouri,945702.0,7479.0,33.9,0.2,2011
    Service occupations,Missouri,485036.0,4626.0,17.4,0.2,2011
    Sales and office occupations,Missouri,713749.0,5669.0,25.6,0.2,2011
"    Natural resources, construction, and maintenance occupations",Missouri,266652.0,3165.0,9.6,0.1,2011
"    Production, transportation, and material moving occupations",Missouri,379064.0,4291.0,13.6,0.2,2011
Civilian employed population 16 years and over,Montana,477082.0,2800.0,100.0,,2011
"    Management, business, science, and arts occupations",Montana,164404.0,2512.0,34.5,0.5,2011
    Service occupations,Montana,88505.0,2120.0,18.6,0.4,2011
    Sales and office occupations,Montana,115959.0,2187.0,24.3,0.4,2011
"    Natural resources, construction, and maintenance occupations",Montana,60904.0,1623.0,12.8,0.3,2011
"    Production, transportation, and material moving occupations",Montana,47310.0,1434.0,9.9,0.3,2011
Civilian employed population 16 years and over,Nebraska,941270.0,3463.0,100.0,,2011
"    Management, business, science, and arts occupations",Nebraska,327116.0,3238.0,34.8,0.3,2011
    Service occupations,Nebraska,154153.0,2357.0,16.4,0.3,2011
    Sales and office occupations,Nebraska,235380.0,2928.0,25.0,0.3,2011
"    Natural resources, construction, and maintenance occupations",Nebraska,95752.0,1694.0,10.2,0.2,2011
"    Production, transportation, and material moving occupations",Nebraska,128869.0,2364.0,13.7,0.2,2011
Civilian employed population 16 years and over,Nevada,1246387.0,4858.0,100.0,,2011
"    Management, business, science, and arts occupations",Nevada,343669.0,4371.0,27.6,0.3,2011
    Service occupations,Nevada,330837.0,4577.0,26.5,0.4,2011
    Sales and office occupations,Nevada,325676.0,3891.0,26.1,0.3,2011
"    Natural resources, construction, and maintenance occupations",Nevada,125599.0,2841.0,10.1,0.2,2011
"    Production, transportation, and material moving occupations",Nevada,120606.0,2627.0,9.7,0.2,2011
Civilian employed population 16 years and over,New Hampshire,695066.0,3177.0,100.0,,2011
"    Management, business, science, and arts occupations",New Hampshire,270084.0,2933.0,38.9,0.4,2011
    Service occupations,New Hampshire,107717.0,2006.0,15.5,0.3,2011
    Sales and office occupations,New Hampshire,174953.0,2479.0,25.2,0.3,2011
"    Natural resources, construction, and maintenance occupations",New Hampshire,63809.0,1504.0,9.2,0.2,2011
